Time_s,Velocity_Smooth_m_s,Velocity_Uncertainty_m_s
2.647531250000000131e-06,2.001632406392775820e+01,2.854761962970170930e-01
2.647539062000000094e-06,1.993613023554015484e+01,2.861572754189294909e-01
2.647546874999999954e-06,1.986329275900592961e+01,2.868416999123157840e-01
2.647554687000000340e-06,1.979796900415030692e+01,2.875293180053973829e-01
2.647562499999999776e-06,1.974029387694501025e+01,2.882203293984205161e-01
2.647570311999999739e-06,1.969037957094871416e+01,2.889145810866894371e-01
2.647578125000000022e-06,1.964831539688801598e+01,2.896122749275604757e-01
2.647585936999999985e-06,1.961416768677323930e+01,2.903132566697075312e-01
2.647593750000000268e-06,1.958797977102786447e+01,2.910177303634255419e-01
2.647601562000000231e-06,1.956977202252155124e+01,2.917255404973416177e-01
2.647609375000000091e-06,1.955954196544769985e+01,2.924368933512501156e-01
2.647617187000000053e-06,1.955726444764194838e+01,2.931516321400520764e-01
2.647624999999999913e-06,1.956289187013778275e+01,2.938699654105473846e-01
2.647632811999999876e-06,1.957635447747932744e+01,2.945174479651872512e-01
2.647640625000000159e-06,1.959756070036474895e+01,2.951678734447234498e-01
2.647648437000000122e-06,1.962639755506307537e+01,2.958210943374511293e-01
2.647656249999999982e-06,1.966273109562952470e+01,2.964772970369817240e-01
2.647664061999999944e-06,1.970640691959505375e+01,2.971363328915934687e-01
2.647671874999999804e-06,1.975725072636875268e+01,2.977983901262023503e-01
2.647679686999999767e-06,1.981506892924687691e+01,2.984633189367980610e-01
2.647687500000000050e-06,1.987964932039268717e+01,2.991313094073336232e-01
2.647695312000000013e-06,1.995076178971005021e+01,2.998022105690865691e-01
2.647703125000000296e-06,2.002815909827301510e+01,3.004762143932752094e-01
2.647710937000000259e-06,2.011157770550920887e+01,3.011531687340346375e-01
2.647718750000000119e-06,2.020073865055550755e+01,3.018332674785850211e-01
2.647726562000000081e-06,2.029534848923404766e+01,3.025163572913379673e-01
2.647734374999999941e-06,2.039510028384020757e+01,3.032026340049215340e-01
2.647742186999999904e-06,2.049967464517388649e+01,3.038919430811415912e-01
2.647750000000000187e-06,2.060874082582007816e+01,3.045844823281271818e-01
2.647757812000000150e-06,2.072195786319380062e+01,3.052800959920385915e-01
2.647765625000000010e-06,2.083897576733329871e+01,3.059789838871150858e-01
2.647773436999999972e-06,2.095943675187874433e+01,3.066809890309000752e-01
2.647781249999999833e-06,2.108297650365063092e+01,3.073863132749982130e-01
2.647789061999999795e-06,2.120922548545159714e+01,3.080947983949806623e-01
2.647796875000000079e-06,2.133781026760076216e+01,3.088066483118485639e-01
2.647804687000000041e-06,2.146835488100673572e+01,3.095217035456837573e-01
2.647812500000000325e-06,2.160048218644546836e+01,3.102401701195191541e-01
2.647820312000000287e-06,2.173381525295804195e+01,3.109618872844228110e-01
2.647828124999999724e-06,2.186797873675028825e+01,3.116870631986753959e-01
2.647835937000000109e-06,2.200260025382123175e+01,3.124155358307654784e-01
2.647843749999999970e-06,2.213731174042018779e+01,3.131475155082324435e-01
2.647851561999999932e-06,2.227175078997882807e+01,3.138828389027834009e-01
2.647859375000000216e-06,2.240556196184319759e+01,3.146217185462803489e-01
2.647867187000000178e-06,2.253839805386845185e+01,3.153639897995170194e-01
2.647875000000000038e-06,2.266992132995124720e+01,3.161098674340633852e-01
2.647882812000000000e-06,2.279980469880309357e+01,3.168591854857428225e-01
2.647890624999999861e-06,2.292773283550283736e+01,3.176121610021156449e-01
2.647898436999999823e-06,2.305340324069165803e+01,3.183686266795312525e-01
2.647906250000000107e-06,2.317652723291422845e+01,3.181957097582849836e-01
2.647914062000000069e-06,2.329683087038231193e+01,3.180230026652257069e-01
2.647921874999999929e-06,2.341405579660079894e+01,3.178504608789760044e-01
2.647929687000000315e-06,2.352796000886049299e+01,3.176781282625802394e-01
2.647937499999999752e-06,2.363831854694628376e+01,3.175059603918938822e-01
2.647945311999999714e-06,2.374492409909568380e+01,3.173340010355458762e-01
2.647953124999999998e-06,2.384758752687677230e+01,3.171622058662410537e-01
2.647960936999999960e-06,2.394613830661708676e+01,3.169906185585622538e-01
2.647968750000000244e-06,2.404042488733384886e+01,3.168191948817549730e-01
2.647976562000000206e-06,2.413031496811289855e+01,3.166479784166115197e-01
2.647984375000000066e-06,2.421569569364753605e+01,3.164769250286310620e-01
2.647992187000000029e-06,2.429647376887244548e+01,3.163060782050975961e-01
2.647999999999999889e-06,2.437257549855514682e+01,3.161353939074489361e-01
2.648007811999999851e-06,2.444394674648165378e+01,3.159649155297797329e-01
2.648015625000000135e-06,2.451055282309622640e+01,3.157945991291346011e-01
2.648023437000000097e-06,2.457237829987387912e+01,3.156244880067355929e-01
2.648031249999999957e-06,2.462942675201109566e+01,3.154545383149321425e-01
2.648039061999999920e-06,2.468172043372009483e+01,3.152847932623337734e-01
2.648046874999999780e-06,2.472929988703138093e+01,3.151152090962933139e-01
2.648054686999999742e-06,2.477222348464341195e+01,3.149458289331224514e-01
2.648062500000000026e-06,2.481056691239955470e+01,3.147766091148500034e-01
2.648070311999999988e-06,2.484442259025088973e+01,3.146075926658030153e-01
2.648078125000000272e-06,2.487389903381382439e+01,3.144387360223783734e-01
2.648085937000000234e-06,2.489912016118017846e+01,3.142700821171934278e-01
2.648093750000000094e-06,2.492022454554936672e+01,3.141015874807255304e-01
2.648101562000000057e-06,2.493736461456525433e+01,3.139332949541561724e-01
2.648109374999999917e-06,2.495070580249821290e+01,3.137651611617378600e-01
2.648117186999999879e-06,2.496042565441212346e+01,3.135972288535257002e-01
2.648125000000000163e-06,2.496671288698612656e+01,3.134294547472256109e-01
2.648132812000000125e-06,2.496976641069288405e+01,3.132618815020739023e-01
2.648140624999999985e-06,2.496979431395961058e+01,3.130944659289366938e-01
2.648148436999999948e-06,2.496701281526243221e+01,3.129272505964839080e-01
2.648156249999999808e-06,2.496164518654704878e+01,3.127601924084495444e-01
2.648164061999999770e-06,2.495392065464630704e+01,3.125933338432428377e-01
2.648171875000000054e-06,2.494407328227945086e+01,3.119746032018220760e-01
2.648179687000000016e-06,2.493234083669615586e+01,3.113583958107679628e-01
2.648187500000000300e-06,2.491896365238324407e+01,3.107445394539144479e-01
2.648195312000000262e-06,2.490418348929001269e+01,3.101331769277816952e-01
2.648203125000000122e-06,2.488824239743431121e+01,3.095241374830411396e-01
2.648210937000000085e-06,2.487138159372276291e+01,3.089175629072757334e-01
2.648218749999999945e-06,2.485384035285738591e+01,3.083132838990070845e-01
2.648226561999999907e-06,2.483585492343133794e+01,3.077114412470410287e-01
2.648234375000000191e-06,2.481765747550132062e+01,3.071118670790264349e-01
2.648242187000000153e-06,2.479947508024783076e+01,3.065147011950269396e-01
2.648250000000000013e-06,2.478152873490872921e+01,3.059197771335171456e-01
2.648257811999999976e-06,2.476403243457790637e+01,3.053272337155359950e-01
2.648265624999999836e-06,2.474719229476669469e+01,3.047369058723990998e-01
2.648273436999999798e-06,2.473120573291048174e+01,3.041489314559128188e-01
2.648281250000000082e-06,2.471626071253736612e+01,3.035631467724611565e-01
2.648289062000000044e-06,2.470253504891875451e+01,3.029796887142900408e-01
2.648296875000000328e-06,2.469019578838787154e+01,3.023983949454459585e-01
2.648304687000000290e-06,2.467939865446040315e+01,3.018194014080416987e-01
2.648312499999999727e-06,2.467028756836839420e+01,3.012425471067710081e-01
2.648320312000000113e-06,2.466299424333832135e+01,3.006679670428331619e-01
2.648328124999999973e-06,2.465763785300991273e+01,3.000955015447798746e-01
2.648335936999999935e-06,2.465432477526760735e+01,2.995252846823778237e-01
2.648343750000000219e-06,2.465314840799706531e+01,2.989571580912818716e-01
2.648351562000000181e-06,2.465418905758090062e+01,2.983912549190051444e-01
2.648359375000000041e-06,2.465751389939861582e+01,2.978274180921713921e-01
2.648367187000000004e-06,2.466317700350834841e+01,2.972657798449235833e-01
2.648374999999999864e-06,2.467121942783391475e+01,2.967061843788980635e-01
2.648382811999999826e-06,2.468166937193086241e+01,2.961487630238579527e-01
2.648390625000000110e-06,2.469454238963120218e+01,2.955933612406697608e-01
2.648398437000000072e-06,2.470984165588522785e+01,2.950401094635969335e-01
2.648406249999999932e-06,2.472755828427252922e+01,2.944888543973061545e-01
2.648414062000000318e-06,2.474767168995517963e+01,2.939397255891240679e-01
2.648421874999999755e-06,2.477014999483281699e+01,2.933925709724317099e-01
2.648429686999999717e-06,2.479495046969036309e+01,2.928475192162571794e-01
2.648437500000000001e-06,2.482202000918647400e+01,2.926183058848063623e-01
2.648445311999999963e-06,2.485129563441383027e+01,2.923894803543929943e-01
2.648453125000000247e-06,2.488270502196809986e+01,2.921609832014427921e-01
2.648460937000000209e-06,2.491616704969562690e+01,2.919328720797998433e-01
2.648468750000000069e-06,2.495159236052883500e+01,2.917050877540425247e-01
2.648476562000000032e-06,2.498888393865708579e+01,2.914776877007364542e-01
2.648484374999999892e-06,2.502793769205792174e+01,2.912506128717163856e-01
2.648492186999999854e-06,2.506864304370557761e+01,2.910239205671066864e-01
2.648500000000000138e-06,2.511088352253880274e+01,2.907975519250836083e-01
2.648507812000000100e-06,2.515453735490954656e+01,2.905715640701614366e-01
2.648515624999999960e-06,2.519947805371402438e+01,2.903458983259857851e-01
2.648523436999999923e-06,2.524557500268611321e+01,2.901206116422139214e-01
2.648531249999999783e-06,2.529269403448418885e+01,2.898956455270941257e-01
2.648539061999999745e-06,2.534069799954577817e+01,2.896710567562486016e-01
2.648546875000000029e-06,2.538944732767897960e+01,2.894467870216301253e-01
2.648554686999999991e-06,2.543880057889003865e+01,2.892228929256427383e-01
2.648562500000000275e-06,2.548861498382755997e+01,2.889993163430760736e-01
2.648570312000000237e-06,2.553874697400906513e+01,2.887761137038790671e-01
2.648578125000000098e-06,2.558905270135974774e+01,2.885532270648402120e-01
2.648585937000000060e-06,2.563938854650013610e+01,2.883307126842121759e-01
2.648593749999999920e-06,2.568961161756692491e+01,2.881085127999249984e-01
2.648601561999999882e-06,2.573958024057436589e+01,2.878866834993377144e-01
2.648609375000000166e-06,2.578915443850844724e+01,2.876651672006464433e-01
2.648617187000000128e-06,2.583819640492674452e+01,2.874440198211140052e-01
2.648624999999999989e-06,2.588657096885831521e+01,2.872231839583682111e-01
2.648632811999999951e-06,2.593414605351560454e+01,2.870027153602967007e-01
2.648640624999999811e-06,2.598079313101229815e+01,2.867825568031301398e-01
2.648648436999999773e-06,2.602638767040151180e+01,2.865627638661693566e-01
2.648656250000000057e-06,2.607080958334880449e+01,2.863432795033881706e-01
2.648664062000000019e-06,2.611394366642091214e+01,2.861241591262841943e-01
2.648671875000000303e-06,2.615568003962089350e+01,2.859053458657439539e-01
2.648679687000000265e-06,2.619591458306273424e+01,2.856868949661933721e-01
2.648687500000000126e-06,2.623454937007750587e+01,2.854687497346301006e-01
2.648695312000000088e-06,2.627149309797952270e+01,2.856899557727730077e-01
2.648703124999999948e-06,2.630666151401467445e+01,2.859115332782537489e-01
2.648710936999999910e-06,2.633997783691171790e+01,2.861334263297471980e-01
2.648718750000000194e-06,2.637137317062288489e+01,2.863556925370155382e-01
2.648726562000000156e-06,2.640078691042176473e+01,2.865782758073869285e-01
2.648734375000000017e-06,2.642816713724886313e+01,2.868012339323250948e-01
2.648742186999999979e-06,2.645347099747384689e+01,2.870245106470752372e-01
2.648749999999999839e-06,2.647666506626024230e+01,2.872481639256549979e-01
2.648757811999999801e-06,2.649772568672870676e+01,2.874721373304135463e-01
2.648765625000000085e-06,2.651663928597526265e+01,2.876964890188170587e-01
2.648773437000000048e-06,2.653340265817109866e+01,2.879211623795000508e-01
2.648781250000000331e-06,2.654802321122247832e+01,2.881462157542532543e-01
2.648789062000000294e-06,2.656051917190369593e+01,2.883715923572219286e-01
2.648796874999999730e-06,2.657091974229649267e+01,2.885973507153657414e-01
2.648804687000000116e-06,2.657926520260879144e+01,2.888234338675986224e-01
2.648812499999999976e-06,2.658560695159182785e+01,2.890499005269241972e-01
2.648820311999999939e-06,2.659000748108683254e+01,2.892766935561301711e-01
2.648828125000000222e-06,2.659254027634172957e+01,2.895038718552429002e-01
2.648835937000000185e-06,2.659328963678706970e+01,2.897313781100980257e-01
2.648843750000000045e-06,2.659235041123849186e+01,2.899592714085940104e-01
2.648851562000000007e-06,2.658982764382391650e+01,2.901874942588571482e-01
2.648859374999999867e-06,2.658583612296015630e+01,2.904161059375499065e-01
2.648867186999999830e-06,2.658049983415435236e+01,2.906450487742415212e-01
2.648875000000000113e-06,2.657395131223710294e+01,2.908743822352929942e-01
2.648882812000000076e-06,2.656633089002222903e+01,2.911040484708628528e-01
2.648890624999999936e-06,2.655778584772875206e+01,2.913341071379144109e-01
2.648898437000000322e-06,2.654846946196859747e+01,2.915645002064237157e-01
2.648906249999999758e-06,2.653853995812072242e+01,2.917952875248287503e-01
2.648914061999999721e-06,2.652815937306231575e+01,2.920264108820714855e-01
2.648921875000000004e-06,2.651749233309291753e+01,2.922579303190800393e-01
2.648929686999999967e-06,2.650670475659834935e+01,2.924897874428306621e-01
2.648937500000000250e-06,2.649596249346282661e+01,2.927220424876629812e-01
2.648945312000000213e-06,2.648542991118712919e+01,2.929546368778008225e-01
2.648953125000000073e-06,2.647526844217090414e+01,2.931876310418976561e-01
2.648960937000000035e-06,2.646563510969597743e+01,2.933030546690999496e-01
2.648968749999999895e-06,2.645668104592326841e+01,2.934185840058703421e-01
2.648976561999999858e-06,2.644855002102909936e+01,2.935341895860681949e-01
2.648984375000000141e-06,2.644137700164814930e+01,2.936499011142812976e-01
2.648992187000000104e-06,2.643528675696895647e+01,2.937656890780580565e-01
2.648999999999999964e-06,2.643039253116603859e+01,2.938815832290193053e-01
2.649007811999999926e-06,2.642679480035048556e+01,2.939975540083182293e-01
2.649015624999999786e-06,2.642458013108527481e+01,2.941136312147143994e-01
2.649023436999999749e-06,2.642382015881063140e+01,2.942297852428436000e-01
2.649031250000000032e-06,2.642457069827390370e+01,2.943460459387293171e-01
2.649039061999999995e-06,2.642687100291931301e+01,2.944623836503675873e-01
2.649046875000000278e-06,2.643074318170075898e+01,2.945788282711581663e-01
2.649054687000000241e-06,2.643619178442922646e+01,2.946953501023600319e-01
2.649062500000000101e-06,2.644320356165282959e+01,2.948119790848495736e-01
2.649070312000000063e-06,2.645174740229045440e+01,2.949286854730509000e-01
2.649078124999999923e-06,2.646177445292711639e+01,2.950454992554304434e-01
2.649085936999999886e-06,2.647321841399108067e+01,2.951623906394539310e-01
2.649093750000000169e-06,2.648599601055555297e+01,2.952793896613041813e-01
2.649101562000000132e-06,2.650000763228781864e+01,2.953964664813647500e-01
2.649109374999999992e-06,2.651513813063099789e+01,2.955136511836427005e-01
2.649117186999999954e-06,2.653125776243796707e+01,2.956309138813530968e-01
2.649124999999999814e-06,2.654822326892334061e+01,2.957482847064354381e-01
2.649132811999999777e-06,2.656587907066381504e+01,2.958657337248118968e-01
2.649140625000000060e-06,2.658405856468805339e+01,2.959832911164817504e-01
2.649148437000000023e-06,2.660258550461164262e+01,2.961009268999493238e-01
2.649156250000000306e-06,2.662127544738267915e+01,2.962186713033890251e-01
2.649164062000000269e-06,2.663993724422575937e+01,2.963364942977874672e-01
2.649171875000000129e-06,2.665837455850500248e+01,2.964544261595966623e-01
2.649179687000000091e-06,2.667638739487996347e+01,2.965724368121857024e-01
2.649187499999999951e-06,2.669377361738877141e+01,2.966905565804002776e-01
