Time_s,Noise_Fraction
2.523804687000000042e-06,8.016537244912042004e-02
2.523812500000000326e-06,8.019656134410367565e-02
2.523820312000000288e-06,8.022777052045844404e-02
2.523828124999999725e-06,8.025900799660000418e-02
2.523835937000000111e-06,8.029026580464702911e-02
2.523843749999999971e-06,8.032155197554861903e-02
2.523851561999999933e-06,8.035285852904358594e-02
2.523859375000000217e-06,8.038419350865626256e-02
2.523867187000000179e-06,8.037571412191078790e-02
2.523875000000000039e-06,8.036723543879809029e-02
2.523882812000000002e-06,8.035875962915597914e-02
2.523890624999999862e-06,8.035028452247262865e-02
2.523898436999999824e-06,8.034181228767080241e-02
2.523906250000000108e-06,8.033334075515392858e-02
2.523914062000000070e-06,8.032487209293120989e-02
2.523921874999999930e-06,8.031640413232121745e-02
2.523929687000000316e-06,8.030793904041792775e-02
2.523937499999999753e-06,8.029947464945624835e-02
2.523945311999999715e-06,8.029101312561592874e-02
2.523953124999999999e-06,8.028255230204449366e-02
2.523960936999999961e-06,8.027409434401121258e-02
2.523968750000000245e-06,8.026563708557614418e-02
2.523976562000000207e-06,8.025718269109641256e-02
2.523984375000000068e-06,8.024872899554527650e-02
2.523992187000000030e-06,8.024027816236740940e-02
2.523999999999999890e-06,8.023182802744875664e-02
2.524007811999999852e-06,8.022338075332301199e-02
2.524015625000000136e-06,8.021493417678729476e-02
2.524023437000000098e-06,8.020649045946580402e-02
2.524031249999999959e-06,8.019804743906673583e-02
2.524039061999999921e-06,8.018960727630354557e-02
2.524046874999999781e-06,8.018116780979536729e-02
2.524054686999999743e-06,8.017273119934639758e-02
2.524062500000000027e-06,8.016429528448523745e-02
2.524070311999999989e-06,8.015586222410828188e-02
2.524078125000000273e-06,8.014742985865307145e-02
2.524085937000000235e-06,8.013900034610785261e-02
2.524093750000000096e-06,8.013057152781939696e-02
2.524101562000000058e-06,8.012214556086748318e-02
2.524109374999999918e-06,8.011372028750755880e-02
2.524117186999999880e-06,8.010529786391243356e-02
2.524125000000000164e-06,8.009687613324471822e-02
2.524132812000000126e-06,8.008845725077172462e-02
2.524140624999999987e-06,8.002219178678877942e-02
2.524148436999999949e-06,7.995604434910751068e-02
2.524156249999999809e-06,7.988999773141440552e-02
2.524164061999999771e-06,7.982406857001488054e-02
2.524171875000000055e-06,7.975823971626291864e-02
2.524179687000000018e-06,7.969252775250817988e-02
2.524187500000000301e-06,7.962691558748133391e-02
2.524195312000000264e-06,7.956141974982967879e-02
2.524203125000000124e-06,7.949602320537879629e-02
2.524210937000000086e-06,7.943074242932557372e-02
2.524218749999999946e-06,7.936556044430345680e-02
2.524226561999999909e-06,7.930049367232328006e-02
2.524234375000000192e-06,7.923552519253436455e-02
2.524242187000000155e-06,7.917067137402414301e-02
2.524250000000000015e-06,7.910591535217816050e-02
2.524257811999999977e-06,7.904127344340045047e-02
2.524265624999999837e-06,7.897672883903510133e-02
2.524273436999999800e-06,7.891229780306216468e-02
2.524281250000000083e-06,7.884796358249794579e-02
2.524289062000000046e-06,7.878374238915630823e-02
2.524296875000000329e-06,7.871961752544828772e-02
2.524304687000000292e-06,7.865560515126378271e-02
2.524312499999999728e-06,7.859168862414339651e-02
2.524320312000000114e-06,7.852788405228337820e-02
2.524328124999999974e-06,7.846417484808357323e-02
2.524335936999999937e-06,7.840057706831693451e-02
2.524343750000000220e-06,7.833707417994632827e-02
2.524351562000000183e-06,7.827368218856939341e-02
2.524359375000000043e-06,7.821038461545562481e-02
2.524367187000000005e-06,7.814719741525313901e-02
2.524374999999999865e-06,7.808410416327318804e-02
2.524382811999999828e-06,7.802112076346266745e-02
2.524390625000000111e-06,7.795823084490113852e-02
2.524398437000000074e-06,7.789545026108102288e-02
2.524406249999999934e-06,7.783276269458871965e-02
2.524414062000000320e-06,7.774948420330546339e-02
2.524421874999999756e-06,7.766637310586956000e-02
2.524429686999999719e-06,7.758345010707758116e-02
2.524437500000000002e-06,7.750069340935432372e-02
2.524445311999999965e-06,7.741812363165140320e-02
2.524453125000000248e-06,7.733571907164304982e-02
2.524460937000000211e-06,7.725350026294093564e-02
2.524468750000000071e-06,7.717144559785441005e-02
2.524476562000000033e-06,7.708957552516955414e-02
2.524484374999999893e-06,7.700786853120865361e-02
2.524492186999999856e-06,7.692634498046010960e-02
2.524500000000000139e-06,7.684498345263349184e-02
2.524507812000000102e-06,7.676380422844328311e-02
2.524515624999999962e-06,7.668278598037941984e-02
2.524523436999999924e-06,7.660194890587544714e-02
2.524531249999999784e-06,7.652127176960014932e-02
2.524539061999999747e-06,7.644077468622167970e-02
2.524546875000000030e-06,7.636043651197815807e-02
2.524554686999999993e-06,7.628027727928361756e-02
2.524562500000000276e-06,7.620027593535014243e-02
2.524570312000000239e-06,7.612045243082743440e-02
2.524578125000000099e-06,7.604078580331996573e-02
2.524585937000000061e-06,7.596129592219907911e-02
2.524593749999999921e-06,7.588196191487656117e-02
2.524601561999999884e-06,7.580280356994464896e-02
2.524609375000000167e-06,7.572380010403380324e-02
2.524617187000000130e-06,7.564497122545248142e-02
2.524624999999999990e-06,7.556629623947901109e-02
2.524632811999999952e-06,7.548779477460387799e-02
2.524640624999999812e-06,7.540944622418753462e-02
2.524648436999999775e-06,7.533127013739009115e-02
2.524656250000000058e-06,7.525324599508044499e-02
2.524664062000000021e-06,7.517539326757206875e-02
2.524671875000000304e-06,7.509769152268205850e-02
2.524679687000000267e-06,7.513011469948333021e-02
2.524687500000000127e-06,7.516257004138522657e-02
2.524695312000000089e-06,7.519504927666681438e-02
2.524703124999999949e-06,7.522756075692657585e-02
2.524710936999999912e-06,7.526009619619881963e-02
2.524718750000000195e-06,7.529266396059899891e-02
2.524726562000000158e-06,7.532525574987627981e-02
2.524734375000000018e-06,7.535787994469929363e-02
2.524742186999999980e-06,7.539052823050226837e-02
2.524749999999999840e-06,7.542320900254319282e-02
2.524757811999999803e-06,7.545591393190087537e-02
2.524765625000000087e-06,7.548865142846440668e-02
2.524773437000000049e-06,7.552141314891647195e-02
2.524781250000000333e-06,7.555420751781558031e-02
2.524789062000000295e-06,7.558702617741447360e-02
2.524796874999999732e-06,7.561987756697433061e-02
2.524804687000000117e-06,7.565275331428944483e-02
2.524812499999999978e-06,7.568566187336037143e-02
2.524820311999999940e-06,7.571859485747300944e-02
2.524828125000000224e-06,7.575156073541848556e-02
2.524835937000000186e-06,7.578455110593490529e-02
2.524843750000000046e-06,7.581757445263564987e-02
2.524851562000000008e-06,7.585062235968208222e-02
2.524859374999999869e-06,7.588370332554719710e-02
2.524867186999999831e-06,7.591680891977403700e-02
2.524875000000000115e-06,7.594994765573792606e-02
2.524882812000000077e-06,7.598311108832196681e-02
2.524890624999999937e-06,7.601630774584126893e-02
2.524898437000000323e-06,7.604952916848982392e-02
2.524906249999999760e-06,7.608278389955465404e-02
2.524914061999999722e-06,7.611606346450061622e-02
2.524921875000000006e-06,7.614937642163883968e-02
2.524929686999999968e-06,7.618271428165382386e-02
2.524937500000000252e-06,7.623136776417205329e-02
2.524945312000000214e-06,7.628007719152794797e-02
2.524953125000000074e-06,7.632885515341399085e-02
2.524960937000000037e-06,7.637768928303684257e-02
2.524968749999999897e-06,7.642659220262371100e-02
2.524976561999999859e-06,7.647555151400751983e-02
2.524984375000000143e-06,7.652457987208215184e-02
2.524992187000000105e-06,7.657366484718233779e-02
2.524999999999999965e-06,7.662281912699332731e-02
2.525007811999999928e-06,7.667203025024253715e-02
2.525015624999999788e-06,7.672131093753198350e-02
2.525023436999999750e-06,7.677064869585609186e-02
2.525031250000000034e-06,7.682005627886760724e-02
2.525039061999999996e-06,7.686952116170170379e-02
2.525046875000000280e-06,7.691905613119121021e-02
2.525054687000000242e-06,7.696864863049580896e-02
2.525062500000000102e-06,7.701831147975307656e-02
2.525070312000000065e-06,7.706803209003043609e-02
2.525078124999999925e-06,7.711782331490091291e-02
2.525085936999999887e-06,7.716767253321143993e-02
2.525093750000000171e-06,7.721759263210731250e-02
2.525101562000000133e-06,7.726757095808621523e-02
2.525109374999999993e-06,7.731762043199499890e-02
2.525117186999999956e-06,7.736772836786882934e-02
2.525124999999999816e-06,7.741790772038630031e-02
2.525132811999999778e-06,7.746814577098991295e-02
2.525140625000000062e-06,7.751845550832889287e-02
2.525148437000000024e-06,7.756882418112234778e-02
2.525156250000000308e-06,7.761926481212430562e-02
2.525164062000000270e-06,7.766976461720993818e-02
2.525171875000000130e-06,7.772033665336754160e-02
2.525179687000000093e-06,7.777096810350719869e-02
2.525187499999999953e-06,7.782167205898708751e-02
2.525195311999999915e-06,7.787243566961953023e-02
2.525203125000000199e-06,7.792327206127433459e-02
2.525210937000000161e-06,7.787582032454039294e-02
2.525218750000000021e-06,7.782842028141966073e-02
2.525226561999999984e-06,7.778108396014878079e-02
2.525234374999999844e-06,7.773379913669689611e-02
2.525242186999999806e-06,7.768657781031811094e-02
2.525250000000000090e-06,7.763940778692988987e-02
2.525257812000000052e-06,7.759230103691319713e-02
2.525265625000000336e-06,7.754524539602355993e-02
2.525273437000000298e-06,7.749825280586748744e-02
2.525281249999999735e-06,7.745131113193655381e-02
2.525289062000000121e-06,7.740443228715333801e-02
2.525296874999999981e-06,7.735760416663890748e-02
2.525304686999999943e-06,7.731083865475259220e-02
2.525312500000000227e-06,7.726412367611837362e-02
2.525320312000000189e-06,7.721747108663730430e-02
2.525328125000000049e-06,7.717086884033837191e-02
2.525335937000000012e-06,7.712432876475341925e-02
2.525343749999999872e-06,7.707783884321148249e-02
2.525351561999999834e-06,7.703141087498159567e-02
2.525359375000000118e-06,7.698503287258076644e-02
2.525367187000000080e-06,7.693871660712113536e-02
2.525374999999999940e-06,7.689245012020362591e-02
2.525382812000000326e-06,7.684624515487137320e-02
2.525390624999999763e-06,7.680008978171325162e-02
2.525398436999999725e-06,7.675399571580586444e-02
2.525406250000000009e-06,7.670795105660296875e-02
2.525414061999999971e-06,7.666196749133158406e-02
2.525421875000000255e-06,7.661603314820797372e-02
2.525429687000000217e-06,7.657015968669599049e-02
2.525437500000000077e-06,7.652433526367741212e-02
2.525445312000000040e-06,7.647857151094653028e-02
2.525453124999999900e-06,7.643285661394665087e-02
2.525460936999999862e-06,7.638720217690550540e-02
2.525468750000000146e-06,7.634159641371955629e-02
2.525476562000000108e-06,7.629605090115253174e-02
2.525484374999999968e-06,7.636234444168643609e-02
2.525492186999999931e-06,7.642874477997466109e-02
2.525499999999999791e-06,7.649526921664594192e-02
2.525507811999999753e-06,7.656190102458959590e-02
2.525515625000000037e-06,7.662865756580064525e-02
2.525523436999999999e-06,7.669552205585757065e-02
2.525531250000000283e-06,7.676251191845050170e-02
2.525539062000000245e-06,7.682961031156129716e-02
2.525546875000000105e-06,7.689683472089905991e-02
2.525554687000000068e-06,7.696416824656138189e-02
2.525562499999999928e-06,7.703162843660983639e-02
2.525570311999999890e-06,7.709919833295350577e-02
2.525578125000000174e-06,7.716689554634971471e-02
2.525585937000000136e-06,7.723470306021260057e-02
2.525593749999999997e-06,7.730263854832999937e-02
2.525601561999999959e-06,7.737068493533473534e-02
2.525609374999999819e-06,7.743885995838227509e-02
2.525617186999999781e-06,7.750714648301375298e-02
2.525625000000000065e-06,7.757556231010291625e-02
2.525632812000000027e-06,7.764409024578659835e-02
2.525640625000000311e-06,7.771274815500266164e-02
2.525648437000000273e-06,7.778151878418371190e-02
2.525656249999999710e-06,7.785042006266897074e-02
2.525664062000000096e-06,7.791943467689604885e-02
2.525671874999999956e-06,7.798858062095266608e-02
2.525679686999999918e-06,7.805784052094384695e-02
2.525687500000000202e-06,7.812723243608532542e-02
2.525695312000000164e-06,7.819673893183218261e-02
2.525703125000000025e-06,7.826637813286919931e-02
2.525710936999999987e-06,7.833613254370443146e-02
2.525718749999999847e-06,7.840602035484668664e-02
2.525726561999999809e-06,7.847602400953139490e-02
2.525734375000000093e-06,7.860946379129490902e-02
2.525742187000000055e-06,7.874334097855671677e-02
2.525750000000000339e-06,7.887769217259323062e-02
2.525757812000000302e-06,7.901248532370502842e-02
2.525765624999999738e-06,7.914775729959981632e-02
2.525773437000000124e-06,7.928347584712197582e-02
2.525781249999999984e-06,7.941967810336822420e-02
2.525789061999999947e-06,7.955633160979981577e-02
2.525796875000000230e-06,7.969347377596358584e-02
2.525804687000000193e-06,7.983107193603233842e-02
2.525812500000000053e-06,7.996916377502880091e-02
2.525820312000000015e-06,8.010771641795443043e-02
2.525828124999999875e-06,8.024676782840202416e-02
2.525835936999999838e-06,8.038628492024411931e-02
2.525843750000000121e-06,8.052630593880766297e-02
2.525851562000000084e-06,8.066679758485544027e-02
2.525859374999999944e-06,8.080779838863805242e-02
2.525867187000000330e-06,8.094927483585777350e-02
2.525874999999999766e-06,8.109126574490453654e-02
2.525882811999999729e-06,8.123373738440024805e-02
2.525890625000000012e-06,8.137672886422428475e-02
2.525898436999999975e-06,8.152020623382799647e-02
2.525906250000000258e-06,8.166420889792007365e-02
2.525914062000000221e-06,8.180870268475923246e-02
2.525921875000000081e-06,8.195372729725980410e-02
2.525929687000000043e-06,8.209924834041856800e-02
2.525937499999999903e-06,8.224530581880812319e-02
2.525945311999999866e-06,8.239186511203779040e-02
2.525953125000000149e-06,8.253896652986110472e-02
2.525960937000000112e-06,8.268657522434881557e-02
2.525968749999999972e-06,8.283473181398939844e-02
2.525976561999999934e-06,8.298340122118635920e-02
2.525984374999999794e-06,8.313262437677347572e-02
2.525992186999999757e-06,8.328236597128445273e-02
2.526000000000000040e-06,8.323134252120903409e-02
2.526007812000000003e-06,8.318038807110604560e-02
2.526015625000000286e-06,8.312948946111115012e-02
2.526023437000000249e-06,8.307865960605281819e-02
2.526031250000000109e-06,8.302788537852801021e-02
2.526039062000000071e-06,8.297717966207820983e-02
2.526046874999999931e-06,8.292652936164145172e-02
2.526054686999999894e-06,8.287594732959081834e-02
2.526062500000000177e-06,8.282542050308021320e-02
2.526070312000000140e-06,8.277496170343254245e-02
2.526078125000000000e-06,8.272455789990121322e-02
2.526085936999999962e-06,8.267422188286001339e-02
2.526093749999999822e-06,8.262394065354611294e-02
2.526101561999999785e-06,8.257372697150121288e-02
2.526109375000000068e-06,8.252356786982288639e-02
2.526117187000000031e-06,8.247347607733722386e-02
2.526125000000000314e-06,8.242343865888483723e-02
2.526132812000000277e-06,8.237346831268123337e-02
2.526140624999999713e-06,8.232355213520142767e-02
2.526148437000000099e-06,8.227370279414680798e-02
2.526156249999999959e-06,8.222390741751334220e-02
2.526164061999999922e-06,8.217417864261658544e-02
2.526171875000000205e-06,8.212450362883896848e-02
2.526179687000000168e-06,8.207489498322183274e-02
2.526187500000000028e-06,8.202533989642979417e-02
2.526195311999999990e-06,8.197585094532489070e-02
2.526203124999999850e-06,8.192641535174211009e-02
2.526210936999999813e-06,8.187704566247752669e-02
2.526218750000000096e-06,8.182772913041720664e-02
2.526226562000000059e-06,8.177847827240385115e-02
2.526234375000000342e-06,8.172928037226130649e-02
2.526242187000000305e-06,8.168014791698045840e-02
2.526249999999999741e-06,8.163106822121804496e-02
2.526257812000000127e-06,8.158205374220620087e-02
2.526265624999999987e-06,8.153309182532500476e-02
2.526273436999999950e-06,8.148419489817224082e-02
2.526281250000000233e-06,8.137265854859998537e-02
2.526289062000000196e-06,8.126144134295425203e-02
2.526296875000000056e-06,8.115051355919665477e-02
2.526304687000000018e-06,8.103990235143120058e-02
2.526312499999999878e-06,8.092957816634059609e-02
2.526320311999999841e-06,8.081956801699267945e-02
2.526328125000000124e-06,8.070984251733090420e-02
2.526335937000000087e-06,8.060042854047415328e-02
2.526343749999999947e-06,8.049129686620079549e-02
2.526351562000000333e-06,8.038247422871586112e-02
2.526359374999999769e-06,8.027393157224099740e-02
2.526367186999999732e-06,8.016569549312753395e-02
2.526375000000000016e-06,8.005773709860004861e-02
2.526382811999999978e-06,7.995008284824114964e-02
2.526390625000000262e-06,7.984270401090119706e-02
2.526398437000000224e-06,7.973562691039806638e-02
2.526406250000000084e-06,7.962882297585803515e-02
2.526414062000000046e-06,7.952231839634615884e-02
2.526421874999999907e-06,7.941608475991276950e-02
2.526429686999999869e-06,7.931014812189497720e-02
2.526437500000000153e-06,7.920448022791906628e-02
2.526445312000000115e-06,7.909910700060908406e-02
2.526453124999999975e-06,7.899400034185155572e-02
2.526460936999999937e-06,7.888918604252807831e-02
2.526468749999999798e-06,7.878463615948456955e-02
2.526476561999999760e-06,7.868037635285561604e-02
2.526484375000000044e-06,7.857637883314319560e-02
2.526492187000000006e-06,7.847266913072042938e-02
2.526500000000000290e-06,7.836921960846793267e-02
2.526507812000000252e-06,7.826605566795095947e-02
2.526515625000000112e-06,7.816314982317675020e-02
2.526523437000000074e-06,7.806052734784699187e-02
2.526531249999999935e-06,7.795816090584639646e-02
2.526539061999999897e-06,7.795963327311911106e-02
2.526546875000000181e-06,7.796110588449482737e-02
2.526554687000000143e-06,7.796257836301218047e-02
2.526562500000000003e-06,7.796405108565296338e-02
2.526570311999999966e-06,7.796552367542754214e-02
2.526578124999999826e-06,7.796699650934613146e-02
2.526585936999999788e-06,7.796846921039055078e-02
2.526593750000000072e-06,7.796994215559958918e-02
2.526601562000000034e-06,7.797141496792646398e-02
2.526609375000000318e-06,7.797288802443851086e-02
2.526617187000000280e-06,7.797436094806044216e-02
2.526624999999999717e-06,7.797583411588794589e-02
2.526632812000000103e-06,7.797730715081764574e-02
2.526640624999999963e-06,7.797878042997347103e-02
2.526648436999999925e-06,7.798025357622338782e-02
2.526656250000000209e-06,7.798172696672014959e-02
2.526664062000000171e-06,7.798320022430298148e-02
2.526671875000000031e-06,7.798467372615312809e-02
2.526679686999999994e-06,7.798614709508150389e-02
2.526687499999999854e-06,7.798762070829777515e-02
2.526695311999999816e-06,7.798909418858430975e-02
2.526703125000000100e-06,7.799056791317938997e-02
2.526710937000000062e-06,7.799204150483671216e-02
2.526718749999999922e-06,7.799351534082307746e-02
2.526726562000000308e-06,7.799498904386388543e-02
2.526734374999999745e-06,7.799646299125415072e-02
2.526742187000000131e-06,7.799793680569100385e-02
2.526749999999999991e-06,7.799941086449797834e-02
2.526757811999999953e-06,7.800088479034342215e-02
2.526765625000000237e-06,7.800235896057973461e-02
2.526773437000000199e-06,7.800383299784648117e-02
2.526781250000000059e-06,7.800530727952459387e-02
2.526789062000000022e-06,7.800678142822528582e-02
2.526796874999999882e-06,7.800825582135793856e-02
2.526804686999999844e-06,7.811793968862711102e-02
2.526812500000000128e-06,7.822794653301243240e-02
2.526820312000000090e-06,7.833824950126405673e-02
2.526828124999999950e-06,7.844887814706655305e-02
2.526835937000000336e-06,7.855980547283090976e-02
2.526843749999999773e-06,7.867106120698458271e-02
2.526851561999999735e-06,7.878261820645066082e-02
2.526859375000000019e-06,7.889450637601502780e-02
2.526867186999999981e-06,7.900669842591598324e-02
2.526875000000000265e-06,7.911922443888433354e-02
2.526882812000000227e-06,7.923205697733712305e-02
2.526890625000000087e-06,7.934522630354388928e-02
2.526898437000000050e-06,7.945870483093404879e-02
2.526906249999999910e-06,7.957252300294748171e-02
2.526914061999999872e-06,7.968665308282295301e-02
2.526921875000000156e-06,7.980112569683463219e-02
2.526929687000000118e-06,7.991591295681491069e-02
2.526937499999999978e-06,8.003104567353816479e-02
2.526945311999999941e-06,8.014649580623937897e-02
2.526953124999999801e-06,8.026229435187966221e-02
2.526960936999999763e-06,8.037841311585566806e-02
2.526968750000000047e-06,8.049488328304135742e-02
2.526976562000000009e-06,8.061167650374112537e-02
2.526984375000000293e-06,8.072882415247684129e-02
2.526992187000000255e-06,8.084629772321869079e-02
2.527000000000000115e-06,8.096412878188047335e-02
2.527007812000000078e-06,8.108228866484339104e-02
2.527015624999999938e-06,8.120080913119169519e-02
2.527023436999999900e-06,8.131966135842394472e-02
2.527031250000000184e-06,8.143887730060866970e-02
2.527039062000000146e-06,8.155842797505440112e-02
2.527046875000000006e-06,8.167834553263104980e-02
2.527054686999999969e-06,8.179860082917482511e-02
2.527062499999999829e-06,8.190112380052456953e-02
2.527070311999999791e-06,8.200389091892085203e-02
2.527078125000000075e-06,8.210692946429765104e-02
2.527085937000000037e-06,8.221021403504601144e-02
2.527093750000000321e-06,8.231377205337334080e-02
2.527101562000000283e-06,8.241757799454563216e-02
2.527109374999999720e-06,8.252165942415380651e-02
2.527117187000000106e-06,8.262599069348364189e-02
2.527124999999999966e-06,8.273059951264295775e-02
2.527132811999999928e-06,8.283546010800615922e-02
2.527140625000000212e-06,8.294060033538872001e-02
2.527148437000000174e-06,8.304599429534789690e-02
2.527156250000000035e-06,8.315166999054765529e-02
2.527164061999999997e-06,8.325760139484800204e-02
2.527171874999999857e-06,8.336381665893181914e-02
2.527179686999999819e-06,8.347028962903321747e-02
2.527187500000000103e-06,8.357704860505435485e-02
2.527195312000000065e-06,8.368406730466596000e-02
2.527203124999999926e-06,8.379137417818535716e-02
2.527210937000000311e-06,8.389894281381411745e-02
2.527218749999999748e-06,8.400680181347618125e-02
2.527226561999999710e-06,8.411492463495473526e-02
2.527234374999999994e-06,8.422334003304904337e-02
2.527242186999999956e-06,8.433202133413031376e-02
2.527250000000000240e-06,8.444099744710882594e-02
2.527257812000000202e-06,8.455024156601118057e-02
2.527265625000000063e-06,8.465978275509597473e-02
2.527273437000000025e-06,8.476959407508619093e-02
2.527281249999999885e-06,8.487970474685752054e-02
2.527289061999999847e-06,8.499008769683712161e-02
2.527296875000000131e-06,8.510077230381250801e-02
2.527304687000000093e-06,8.521173135891320360e-02
2.527312499999999954e-06,8.532299440012941494e-02
2.527320312000000339e-06,8.543453408232390411e-02
2.527328124999999776e-06,8.554638010397663805e-02
2.527335936999999738e-06,8.547795996994041190e-02
2.527343750000000022e-06,8.540964045615612177e-02
2.527351561999999984e-06,8.534143878930362803e-02
2.527359375000000268e-06,8.527333724742278132e-02
2.527367187000000231e-06,8.520535300306535109e-02
2.527375000000000091e-06,8.513746839160139801e-02
2.527382812000000053e-06,8.506970053170055668e-02
2.527390624999999913e-06,8.500203181578409872e-02
2.527398436999999876e-06,8.493447930889873321e-02
2.527406250000000159e-06,8.486702546023246196e-02
2.527414062000000122e-06,8.479968728146648760e-02
2.527421874999999982e-06,8.473244727828387057e-02
2.527429686999999944e-06,8.466532240923441144e-02
2.527437499999999804e-06,8.459829523622632019e-02
2.527445311999999767e-06,8.453138266493237518e-02
2.527453125000000050e-06,8.446456731320685363e-02
2.527460937000000013e-06,8.439786603409843435e-02
2.527468750000000296e-06,8.433126150113738617e-02
2.527476562000000259e-06,8.426477051498509896e-02
2.527484375000000119e-06,8.419837580458681969e-02
2.527492187000000081e-06,8.413209411845203045e-02
2.527499999999999941e-06,8.406590824067437795e-02
2.527507811999999904e-06,8.399983486785977949e-02
2.527515625000000187e-06,8.393385683897822136e-02
2.527523437000000150e-06,8.386799079897883091e-02
2.527531250000000010e-06,8.380221964144839164e-02
2.527539061999999972e-06,8.373655995990308964e-02
2.527546874999999832e-06,8.367099470228860081e-02
2.527554686999999795e-06,8.360554041093204436e-02
2.527562500000000078e-06,8.354018008787109095e-02
2.527570312000000041e-06,8.347493022448616851e-02
2.527578125000000324e-06,8.340977387664880172e-02
2.527585937000000287e-06,8.334472748501946249e-02
2.527593749999999723e-06,8.327977415905760128e-02
2.527601562000000109e-06,8.321493028891857602e-02
2.527609374999999969e-06,8.316251683653577698e-02
2.527617186999999932e-06,8.311017606431367333e-02
2.527625000000000215e-06,8.305789444764366536e-02
2.527632812000000178e-06,8.300568524558983585e-02
2.527640625000000038e-06,8.295353496785293212e-02
2.527648437000000000e-06,8.290145684049389507e-02
2.527656249999999860e-06,8.284943740739478257e-02
2.527664061999999823e-06,8.279748986174172154e-02
2.527671875000000106e-06,8.274560078146238340e-02
2.527679687000000069e-06,8.269378332699565959e-02
2.527687499999999929e-06,8.264202411018824190e-02
2.527695312000000315e-06,8.259033625883914487e-02
2.527703124999999751e-06,8.253870641859650803e-02
2.527710936999999714e-06,8.248714768474313397e-02
2.527718749999999997e-06,8.243564673658085318e-02
2.527726561999999960e-06,8.238421663701608888e-02
2.527734375000000243e-06,8.233284409887967059e-02
2.527742187000000206e-06,8.228154215280729378e-02
2.527750000000000066e-06,8.223029754504032618e-02
2.527757812000000028e-06,8.217912327405721418e-02
2.527765624999999888e-06,8.212800611938368689e-02
2.527773436999999851e-06,8.207695904746498128e-02
2.527781250000000134e-06,8.202596887098008438e-02
2.527789062000000097e-06,8.197504852446441115e-02
2.527796874999999957e-06,8.192418485362799874e-02
2.527804687000000343e-06,8.187339076120005166e-02
2.527812499999999779e-06,8.182265312580835892e-02
2.527820311999999742e-06,8.177198481849538847e-02
2.527828125000000025e-06,8.172137275066375384e-02
2.527835936999999988e-06,8.167082976180457810e-02
2.527843750000000271e-06,8.162034279597507602e-02
2.527851562000000234e-06,8.156992466121683327e-02
2.527859375000000094e-06,8.162321853766853208e-02
2.527867187000000056e-06,8.167657526441163274e-02
2.527874999999999916e-06,8.173000863839138819e-02
2.527882811999999879e-06,8.178350511862582384e-02
2.527890625000000162e-06,8.183707853855957948e-02
2.527898437000000125e-06,8.189071532207492510e-02
2.527906249999999985e-06,8.194442933925842609e-02
2.527914061999999947e-06,8.199820697873186348e-02
2.527921874999999807e-06,8.205206214736705805e-02
2.527929686999999770e-06,8.210598119838236064e-02
2.527937500000000053e-06,8.215997807558773902e-02
2.527945312000000016e-06,8.221403909665440934e-02
2.527953125000000300e-06,8.226817824247829869e-02
2.527960937000000262e-06,8.232238179505084463e-02
2.527968750000000122e-06,8.237666377249668048e-02
2.527976562000000084e-06,8.243101042099411357e-02
2.527984374999999945e-06,8.248543579604579457e-02
2.527992186999999907e-06,8.253992610787108664e-02
2.528000000000000191e-06,8.259449544950682454e-02
2.528007812000000153e-06,8.264912999506678071e-02
2.528015625000000013e-06,8.270384387527000836e-02
2.528023436999999975e-06,8.275862322799509840e-02
2.528031249999999836e-06,8.281348222179221730e-02
2.528039061999999798e-06,8.286840695815668456e-02
2.528046875000000082e-06,8.292341164362836137e-02
2.528054687000000044e-06,8.297848234317041494e-02
2.528062500000000328e-06,8.303363330146586174e-02
2.528070312000000290e-06,8.308885054680809068e-02
2.528078124999999727e-06,8.314414836216857396e-02
2.528085937000000112e-06,8.319951273904140077e-02
2.528093749999999973e-06,8.325495799883873838e-02
2.528101561999999935e-06,8.331047009608931464e-02
2.528109375000000219e-06,8.336606339082280881e-02
2.528117187000000181e-06,8.342172380045367874e-02
2.528125000000000041e-06,8.337971108266124809e-02
2.528132812000000003e-06,8.333774602949224619e-02
2.528140624999999864e-06,8.329581783337536294e-02
2.528148436999999826e-06,8.325393716354885509e-02
2.528156250000000110e-06,8.321209323429906712e-02
2.528164062000000072e-06,8.317029669355360810e-02
2.528171874999999932e-06,8.312853677739243108e-02
2.528179687000000318e-06,8.308682411248483057e-02
2.528187499999999755e-06,8.304514795664726112e-02
2.528195311999999717e-06,8.300351891535646953e-02
2.528203125000000001e-06,8.296192626808372717e-02
2.528210936999999963e-06,8.292038059919218385e-02
2.528218750000000247e-06,8.287887120974467281e-02
2.528226562000000209e-06,8.283740866304234451e-02
2.528234375000000069e-06,8.279598228168100205e-02
2.528242187000000032e-06,8.275460260795804157e-02
2.528249999999999892e-06,8.271325898593720471e-02
2.528257811999999854e-06,8.267196193697899653e-02
2.528265625000000138e-06,8.263070082654581927e-02
2.528273437000000100e-06,8.258948615512798352e-02
2.528281249999999960e-06,8.254830730952428253e-02
2.528289061999999923e-06,8.250717476940780393e-02
2.528296874999999783e-06,8.246607794285165660e-02
2.528304686999999745e-06,8.242502728877788842e-02
2.528312500000000029e-06,8.238401223646546478e-02
2.528320311999999991e-06,8.234304322415134103e-02
2.528328125000000275e-06,8.230210970225658451e-02
2.528335937000000237e-06,8.226122208838969330e-02
2.528343750000000097e-06,8.222036985405485610e-02
